,,,,New,Salesforce CPQ Products,Salesforce,Software as a Service,CPQ Salesforce,,10-Analyst,1.00,,Normal,Offshore SFDC CPQ  Developer 3,Long Term,,,Client Delivery & Operations,DC,01 November 2018,31 May 2019,Manila,Manila,,,,,SFDC6,38,,,,UR395754,R498110,,
,,,,New,Salesforce,Salesforce,Software as a Service,Salesforce,,8-Consultant,1.00,,Normal,Offshore Dev Lead,Long Term,,,Client Delivery & Operations,DC,04 January 2019,15 February 2020,Manila,Manila,,,,,SFDC5,58,,,,UR395755,R498111,,
,,,,New,Salesforce,Salesforce,Software as a Service,Configurator,,8-Consultant,1.00,,Normal,Offshore Senior Configurator,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC5,58,,,,UR395756,R498112,,
,,,,New,Salesforce Lightning,Salesforce,Software as a Service,Salesforce Lightning,,9-Consultant,1.00,,Normal,Offshore  Developer - Lightning UI,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC11,52,,,,UR395757,R498113,,
,,,,New,Salesforce Lightning,Salesforce,Software as a Service,Salesforce Lightning,,10-Analyst,1.00,,Normal,Offshore  Developer - Lightning UI Dev 2 ,Long Term,,,Client Delivery & Operations,DC,01 March 2019,29 February 2020,Manila,Manila,,,,,SFDC11,38,,,,UR395758,R498114,,
,,,,New,Salesforce CPQ Products,Salesforce,Software as a Service,CPQ Salesforce,,8-Consultant,1.00,,Normal,Offshore SFDC CPQ  Lead,Long Term,,,Client Delivery & Operations,DC,01 January 2019,31 December 2019,Manila,Manila,,,,,SFDC6,56,,,,UR395759,R498115,,
,,,,New,Salesforce CPQ Products,Salesforce,Software as a Service,CPQ Salesforce,,9-Consultant,1.00,,Normal,Offshore SFDC CPQ  Developer 1,Long Term,,,Client Delivery & Operations,DC,01 March 2019,29 February 2020,Manila,Manila,,,,,SFDC6,52,,,,UR395760,R498116,,
,,,,New,Salesforce CPQ Products,Salesforce,Software as a Service,CPQ Salesforce,,10-Analyst,1.00,,Normal,Offshore SFDC CPQ  Developer 2,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC6,38,,,,UR395761,R498117,,
,,,,New,Salesforce Data Architecture,Salesforce,Software as a Service,Salesforce Data Architecture,Analyst,10-Analyst,1.00,,Normal,Offshore Sr Data Analyst,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC7,36,,,,UR395762,R498118,,
,,,,New,Salesforce Data Architecture,Salesforce,Software as a Service,Salesforce Data Architecture,Analyst,11-Analyst,1.00,,Normal,Offshore Data Analyst,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC7,32,,,,UR395763,R498099,,
,,,,New,Salesforce Technical Architecture,Salesforce,Software as a Service,TA - SFDC Tech Arch,,7-Manager,1.00,,Normal,Offshore Tech Lead SME,Long Term,,,Client Delivery & Operations,DC,04 January 2019,30 November 2019,Manila,Manila,,,,,SFDC14,63,,,,UR395764,R498100,,
,,,,New,Salesforce,Salesforce,Software as a Service,Salesforce Project Mgt,,7-Manager,1.00,,Normal,Offshore Project Manager,Long Term,,,Client Delivery & Operations,DC,01 February 2019,30 November 2019,Manila,Manila,,,,,SFDC5,63,,,,UR395765,R498101,,
,,,,New,Salesforce,Salesforce,Software as a Service,Salesforce Project Mgt,,6-Senior Manager,0.70,,Normal,Offshore Delivery Lead,Long Term,,,Client Delivery & Operations,DC,01 February 2019,30 November 2019,Manila,Manila,,,,,SFDC5,68,,,,UR395766,R498102,,
,,,,New,Salesforce,Salesforce,Software as a Service,Salesforce Project Mgt,,Accenture Leadership,0.30,,Normal,Offshore Leadership,Long Term,,,Client Delivery & Operations,DC,01 February 2019,30 November 2019,Manila,Manila,,,,,SFDC5,83,,,,UR395767,R498103,,
,,,,New,DevOps,DevOps,DevOps,,,7-Manager,0.20,,Normal,Offshore Dev Ops Lead,Long Term,,,Client Delivery & Operations,DC,16 February 2019,08 November 2019,Manila,Manila,,,,,,62,,,,UR395768,R498104,,
,,,,New,DevOps,DevOps,DevOps,,,9-Consultant,1.00,,Normal,Offshore Dev Ops Team Lead,Long Term,,,Client Delivery & Operations,DC,01 February 2019,15 December 2019,Manila,Manila,,,,,,52,,,,UR395769,R498105,,
,,,,New,DevOps,DevOps,DevOps,,,10-Analyst,1.00,,Normal,Dev Ops Support,Long Term,,,Client Delivery & Operations,DC,01 February 2019,15 February 2020,Manila,Manila,,,,,,36,,,,UR395770,R498106,,
,,,,New,DevOps,DevOps,DevOps,,,12-Associate,1.00,,Normal,Dev Ops Support,Long Term,,,Client Delivery & Operations,DC,01 February 2019,29 February 2020,Manila,Manila,,,,,,26,,,,UR395771,R498107,,
,,,,New,Salesforce,Salesforce,Software as a Service,Configurator,,11-Analyst,1.00,,Normal,Offshore Salesforce Config,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC5,32,,,,UR395772,R498108,,
,,,,New,Salesforce Testing,Salesforce,Software as a Service,Salesforce Testing,,8-Consultant,1.00,,Normal,Offshore Test Lead,Long Term,,,Client Delivery & Operations,DC,01 February 2019,30 November 2019,Manila,Manila,,,,,SFDC15,58,,,,UR395773,R498089,,
,,,,New,Salesforce Testing,Salesforce,Software as a Service,Salesforce Testing,,10-Analyst,1.00,,Normal,Offshore Senior Tester,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC15,36,,,,UR395774,R498090,,
,,,,New,Salesforce Testing,Salesforce,Software as a Service,Salesforce Testing,,10-Analyst,1.00,,Normal,Offshore Senior Tester - Integration,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC15,36,,,,UR395775,R498091,,
,,,,New,Salesforce Testing,Salesforce,Software as a Service,Salesforce Testing,,12-Associate,1.00,,Normal,Offshore Junior  Tester,Long Term,,,Client Delivery & Operations,DC,01 May 2019,30 November 2019,Manila,Manila,,,,,SFDC15,25,,,,UR395776,R498092,,
,,,,New,Salesforce Testing,Salesforce,Software as a Service,Salesforce Testing,,11-Analyst,1.00,,Normal,Offshore Tester ,Long Term,,,Client Delivery & Operations,DC,01 May 2019,30 November 2019,Manila,Manila,,,,,SFDC15,32,,,,UR395777,R498093,,
,,,,New,Salesforce Testing,Salesforce,Software as a Service,Salesforce Testing,,12-Associate,1.00,,Normal,Offshore Junior  Tester 2 - integration,Long Term,,,Client Delivery & Operations,DC,01 May 2019,30 November 2019,Manila,Manila,,,,,SFDC15,25,,,,UR395778,R498094,,
,,,,New,Salesforce Integration,Salesforce,Software as a Service,Custom/Integration,,9-Consultant,1.00,,Normal,Offshore Salesforce Custom/Integration Lead Dev,Long Term,,,Client Delivery & Operations,DC,04 January 2019,29 February 2020,Manila,Manila,,,,,SFDC9,53,,,,UR395779,R498095,,
,,,,New,Salesforce Integration,Salesforce,Software as a Service,Custom/Integration,,10-Analyst,1.00,,Normal,Offshore Salesforce Custom/Integration Sr Dev,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC9,38,,,,UR395780,R498096,,
,,,,New,Salesforce Integration,Salesforce,Software as a Service,Custom/Integration,,11-Analyst,1.00,,Normal,Offshore Salesforce Custom/Integration Dev,Long Term,,,Client Delivery & Operations,DC,01 March 2019,29 February 2020,Manila,Manila,,,,,SFDC9,32,,,,UR395781,R498097,,
,,,,New,Salesforce Integration,Salesforce,Software as a Service,Custom/Integration,,10-Analyst,1.00,,Normal,Offshore Salesforce Custom/Integration Dev,Long Term,,,Client Delivery & Operations,DC,01 March 2019,30 November 2019,Manila,Manila,,,,,SFDC9,38,,,,UR395782,R498098,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
